1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.820,0.530,0.513
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
1.650,0.595,1.640
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
0.920,0.319,1.343
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.680,0.897,1.297
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.890,0.568,0.878
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.120,0.345,0.752
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.390,0.612,1.210
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
1.710,0.556,0.686
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
2.080,0.664,0.770
